ride_id,trip_time,trip_dist,plan_id,hr_start,dow,time_slot,batt_perc,dist_h,price,start_location_id,lat,lng,end_location_id,lat,lng
217329,85.1396099,8.5,Intro_Pro,9,0,1,0.579514825,0.374405838,6,40,37.762109,-122.472704,29,37.790226,-122.406267
217331,17.2661434,2.3,Pro,9,0,1,1,0.441725102,2,95,37.768121,-122.423728,104,37.7947,-122.41096
217338,9.28113015,0.9,Pro,9,0,1,0.76,0.025696754,2,21,37.775606,-122.416976,1,37.783622,-122.404401
217341,29.9261642,2.7,Pro,9,0,1,1,0.29007424,2,85,37.780241,-122.418011,23,37.773084,-122.390665
217347,198.3290157,8,Go,9,0,1,0.979784367,0.040880416,20,36,37.753737,-122.40492,36,37.753737,-122.40492
217350,8.526006783,1.6,Pro,9,0,1,0.639487871,0.10877671,2,58,37.75714,-122.41164,15,37.7401135,-122.4158218
217371,20.71201198,3.3,Pro,10,0,1,0.846857143,0.427868974,2,35,37.775745,-122.44145,26,37.791638,-122.391761
217375,13.34814777,2.3,Pro,10,0,1,0.180571429,0.216874133,2,90,37.7841745,-122.48046,11,37.772561,-122.450967
217378,14.68117993,3.3,Other,10,0,1,0.881142857,0.347888769,0,60,37.7468027,-122.4135453,18,37.757891,-122.390586
217392,31.72513072,4,Go,11,0,2,0.944,0.15132005,2,1,37.783622,-122.404401,1,37.783622,-122.404401
217393,19.13399538,4.2,Pro,11,0,2,0.789757412,0.196383588,2,90,37.7841745,-122.48046,29,37.790226,-122.406267
217397,13.73562097,2,Pro,11,0,2,0.906857143,0.270271751,2,10,37.764729,-122.42069,23,37.773084,-122.390665
217404,7.193639733,0.8,Pro,11,0,2,1,0.128825455,2,64,37.7753711,-122.3986099,72,37.784608,-122.39941
217410,12.07413357,1.1,Other,11,0,2,0.204,0.26793154,4,127,37.760304,-122.433839,94,37.765613,-122.428873
217418,30.11774797,2.2,Other,11,0,2,0.612571429,0.061677642,4,10,37.764729,-122.42069,46,37.75643,-122.392803
217422,26.23470993,5.7,Other,11,0,2,0.825714286,0.377546682,4,67,-37.7755654,-122.4595967,46,37.75643,-122.392803
217425,32.91988703,3.1,Intro_Pro,12,0,2,0.122285714,0.046331624,4,2,37.756834,-122.420208,87,37.795342,-122.398735
217434,34.17401875,3.8,Pro,12,0,2,0.819407008,0.242407688,4,107,37.80241,-122.40953,21,37.775606,-122.416976
217448,142.8705404,5.9,Go,12,0,2,0.617142857,0.239246704,10,5,37.77603,-122.413138,5,37.77603,-122.413138
217450,23.21769388,3.6,Pro,12,0,2,0.857142857,0.172690615,2,47,37.767401,-122.402841,100,37.805479,-122.431806
217453,190.40918,8.3,Other,12,0,2,0.265142857,0.342020759,0,11,37.772561,-122.450967,26,37.791638,-122.391761
217456,9.0937501,1,Go,12,0,2,0.509714286,0.745528745,2,63,37.7797245,-122.3958602,9,37.791758,-122.404929
217464,98.2333858,5.1,Go,13,0,2,0.998857143,0.200956962,8,72,37.784608,-122.39941,72,37.784608,-122.39941
217465,43.07189757,6.1,Pro,13,0,2,0.696,0.136410273,4,63,37.7797245,-122.3958602,63,37.7797245,-122.3958602
217471,26.64297712,4,Intro_Pro,13,0,2,1,0.285533616,2,26,37.791638,-122.391761,26,37.791638,-122.391761
217487,13.8169832,2.6,Go,13,0,2,0.710285714,0.010540767,2,100,37.805479,-122.431806,29,37.790226,-122.406267
217489,66.34135457,7.8,Other,13,0,2,0.489142857,0.170563269,12,11,37.772561,-122.450967,11,37.772561,-122.450967
217503,168.1424397,5.1,Pro,13,0,2,0.759433962,0.032530659,12,103,37.760441,-122.442432,56,37.7715782,-122.442181
217507,9.808603383,1.8,Pro,13,0,2,1,0.14979612,2,52,37.762962,-122.401703,72,37.784608,-122.39941
217511,23.82541912,2.7,Intro_Pro,14,0,2,0.979784367,0.014583104,2,85,37.780241,-122.418011,87,37.795342,-122.398735
217522,72.38458472,9.6,Pro,14,0,2,0.992571429,0.20335105,6,89,37.77634,-122.47904,89,37.77634,-122.47904
217544,44.91810693,5.1,Intro_Pro,14,0,2,0.504571429,0.45684035,4,2,37.756834,-122.420208,26,37.791638,-122.391761
217555,29.78992255,4.8,Pro,14,0,2,1,0.311712478,2,72,37.784608,-122.39941,90,37.7841745,-122.48046
217558,14.57288352,1.3,Pro,14,0,2,1,0.191043315,2,72,37.784608,-122.39941,104,37.7947,-122.41096
217563,10.20766058,0.9,Other,15,0,2,0.204571429,0.247808338,0,109,37.80031,-122.417741,96,37.793017,-122.416574
217571,19.39939225,6.2,Go,15,0,2,1,0.179407113,2,91,37.776215,-122.398149,114,37.7922,-122.429485
217572,10.09503977,1,Go,15,0,2,0.738857143,0.263196528,2,29,37.790226,-122.406267,104,37.7947,-122.41096
217576,127.6652485,7,Intro_Pro,15,0,2,0.907428571,0.218001787,10,55,37.77744,-122.46494,91,37.776215,-122.398149
217585,20.2295173,2.7,Intro_Pro,15,0,2,1,0.007294347,2,64,37.7753711,-122.3986099,43,37.77747,-122.433245
217590,19.71165312,3.2,Pro,15,0,2,0.740571429,0.16209699,2,98,37.803079,-122.425449,2,37.756834,-122.420208
217591,22.84161338,2.9,Go,15,0,2,0.998857143,0.046502981,2,5,37.77603,-122.413138,5,37.77603,-122.413138
217592,264.3611414,7.4,Pro,15,0,2,1,0.656082732,18,87,37.795342,-122.398735,107,37.80241,-122.40953
217595,11.68359305,1.5,Other,15,0,2,0.349730458,0.254051001,0,40,37.762109,-122.472704,11,37.772561,-122.450967
217601,17.92853277,1.7,Other,15,0,2,0.448,0.164002279,0,26,37.791638,-122.391761,3,37.776114,-122.396138
217603,14.33265903,1.5,Pro,15,0,2,0.829514825,0.028453493,2,58,37.75714,-122.41164,91,37.776215,-122.398149
217606,18.5705635,3.5,Intro_Pro,15,0,2,0.370857143,0.290370921,2,70,37.7616618,-122.48114,105,37.775422,-122.423379
217614,30.82493863,3.4,Pro,15,0,2,0.627428571,0.173079576,2,2,37.756834,-122.420208,80,37.770631,-122.450446
217616,123.2591331,9,Go,16,0,3,0.911428571,0.096167372,20,43,37.77747,-122.433245,35,37.775745,-122.44145
217617,24.30575122,0.8,Other,16,0,3,0.339622642,0.407410727,2,58,37.75714,-122.41164,36,37.753737,-122.40492
217630,130.4266113,16.4,Intro_Pro,16,0,3,0.998857143,0.232491665,10,87,37.795342,-122.398735,11,37.772561,-122.450967
217631,13.65989718,1.9,Pro,16,0,3,0.220571429,0.234510815,2,63,37.7797245,-122.3958602,58,37.75714,-122.41164
217635,103.1498517,6.8,Other,16,0,3,1,0.119104187,16,61,37.777954,-122.439369,10,37.764729,-122.42069
217642,24.24378425,5.4,Pro,16,0,3,0.320571429,0.458374756,2,53,37.761873,-122.469146,98,37.803079,-122.425449
217649,28.90090482,5.2,Intro_Pro,16,0,3,0.978857143,0.131464639,2,72,37.784608,-122.39941,40,37.762109,-122.472704
217658,17.51571788,3,Pro,16,0,3,0.908,0.344886611,2,63,37.7797245,-122.3958602,34,37.76727,-122.446378
217660,19.54472848,0.9,Pro,16,0,3,0.568,0.080269443,2,29,37.790226,-122.406267,109,37.80031,-122.417741
217661,13.53149787,2.3,Other,16,0,3,0.821714286,0.190720485,0,48,37.78485,-122.4489,111,37.802402,-122.43138
217670,7.203257367,1.6,Pro,16,0,3,0.562857143,0.118906843,2,15,37.7401135,-122.4158218,58,37.75714,-122.41164
217672,17.42661177,2.4,Intro_Pro,17,0,3,0.481142857,0.162421275,2,47,37.767401,-122.402841,43,37.77747,-122.433245
217675,23.55988398,3.8,Pro,17,0,3,0.569407008,0.406389552,2,87,37.795342,-122.398735,34,37.76727,-122.446378
217677,15.49325648,2.3,Pro,17,0,3,0.569407008,0.158913537,2,47,37.767401,-122.402841,60,37.7468027,-122.4135453
217678,17.3509384,2.2,Pro,17,0,3,0.997714286,0.362293116,2,87,37.795342,-122.398735,111,37.802402,-122.43138
217683,25.09082703,2.7,Pro,17,0,3,0.936,0.527407583,2,1,37.783622,-122.404401,35,37.775745,-122.44145
217684,10.41468803,1.5,Pro,17,0,3,0.373142857,0.18570284,2,85,37.780241,-122.418011,66,37.784773,-122.436346
217690,8.4117242,0.7,Pro,17,0,3,1,0.224580276,2,29,37.790226,-122.406267,13,37.798434,-122.409468
217692,26.42528505,5.5,Other,17,0,3,0.965714286,0.243701973,0,3,37.776114,-122.396138,70,37.7616618,-122.48114
217696,43.01469645,4.8,Pro,17,0,3,0.930285714,0.415193972,4,87,37.795342,-122.398735,90,37.7841745,-122.48046
217699,9.480370067,1.4,Other,17,0,3,0.615428571,0.151554623,0,11,37.772561,-122.450967,40,37.762109,-122.472704
217707,27.0338195,4,Pro,17,0,3,0.899595687,0.498505419,2,9,37.791758,-122.404929,58,37.75714,-122.41164
217708,53.3475269,4.6,Pro,17,0,3,0.919811321,0.974568538,4,9,37.791758,-122.404929,58,37.75714,-122.41164
217709,29.0932142,4.4,Intro_Pro,17,0,3,1,0.243514791,2,72,37.784608,-122.39941,80,37.770631,-122.450446
217710,27.891658,4,Intro_Pro,17,0,3,0.470857143,0.466490899,2,104,37.7947,-122.41096,28,37.7807707,-122.4755623
217712,29.05399555,5.4,Intro_Pro,17,0,3,1,0.467200759,2,29,37.790226,-122.406267,89,37.77634,-122.47904
217713,37.13331488,4.7,Other,17,0,3,0.705714286,0.555199791,8,52,37.762962,-122.401703,55,37.77744,-122.46494
217714,28.72519313,2.4,Intro_Pro,17,0,3,0.799865229,0.190311932,2,111,37.802402,-122.43138,95,37.768121,-122.423728
217728,23.83906703,2.1,Pro,17,0,3,0.629380054,0.513257126,2,1,37.783622,-122.404401,46,37.75643,-122.392803
217731,22.00307008,2.1,Intro_Pro,17,0,3,0.769541779,0.482667876,2,1,37.783622,-122.404401,46,37.75643,-122.392803
217736,15.88776795,2.2,Pro,17,0,3,0.972571429,0.065783056,2,104,37.7947,-122.41096,110,37.767593,-122.431845
217744,57.95814988,7,Pro,17,0,3,0.521142857,0.053553076,4,109,37.80031,-122.417741,70,37.7616618,-122.48114
217747,48.74139943,3.4,Pro,17,0,3,0.942285714,0.474352363,4,1,37.783622,-122.404401,42,37.74981,-122.43179
217748,18.30133185,3.6,Pro,17,0,3,0.959568733,0.215836076,2,72,37.784608,-122.39941,42,37.74981,-122.43179
217750,34.24197593,5.1,Intro_Pro,17,0,3,0.798285714,0.184352455,4,90,37.7841745,-122.48046,2,37.756834,-122.420208
217753,24.96518823,3,Pro,17,0,3,0.889487871,0.14179731,2,52,37.762962,-122.401703,35,37.775745,-122.44145
217755,32.75775413,3.4,Pro,17,0,3,0.729784367,0.500978213,4,10,37.764729,-122.42069,100,37.805479,-122.431806
217756,21.57512423,2.6,Pro,17,0,3,0.809973046,0.797230557,2,52,37.762962,-122.401703,29,37.790226,-122.406267
217758,11.24375268,1.6,Pro,17,0,3,1,0.174524319,2,23,37.773084,-122.390665,9,37.791758,-122.404929
217761,15.34975508,2,Pro,17,0,3,0.719428571,0.492276101,2,91,37.776215,-122.398149,96,37.793017,-122.416574
217767,20.3477582,2.8,Intro_Pro,17,0,3,0.979784367,0.145648687,2,131,37.762508,-122.398963,62,37.742119,-122.422501
217769,61.35598072,3.3,Pro,18,0,3,0.470857143,0.009513686,4,2,37.756834,-122.420208,98,37.803079,-122.425449
217771,23.97253528,3.1,Intro_Pro,18,0,3,0.837714286,0.072402258,2,21,37.775606,-122.416976,74,37.765971,-122.457268
217773,14.82038605,1.6,Other,18,0,3,1,0.303476459,4,23,37.773084,-122.390665,131,37.762508,-122.398963
217775,105.0812938,3.5,Go,18,0,3,0.850285714,0.17870852,12,43,37.77747,-122.433245,83,37.773816,-122.438746
217778,22.28410378,3,Go,18,0,3,0.688571429,0.497378653,4,91,37.776215,-122.398149,48,37.78485,-122.4489
217784,28.01269015,3.6,Intro_Pro,18,0,3,1,0.375603944,2,91,37.776215,-122.398149,55,37.77744,-122.46494
217788,16.9949272,2.3,Go,18,0,3,0.493142857,0.324975909,4,58,37.75714,-122.41164,72,37.784608,-122.39941
217789,21.45787967,1.6,Other,18,0,3,0.879380054,0.071979438,2,94,37.765613,-122.428873,56,37.7715782,-122.442181
217791,15.95174103,2.8,Pro,18,0,3,0.949460916,0.522148913,2,91,37.776215,-122.398149,15,37.7401135,-122.4158218
217792,17.78786585,2.3,Pro,18,0,3,1,0.055202004,2,91,37.776215,-122.398149,94,37.765613,-122.428873
217794,40.20931063,3.7,Pro,18,0,3,0.841714286,0.409283472,4,48,37.78485,-122.4489,1,37.783622,-122.404401
217799,107.0113844,8.3,Go,18,0,3,0.865714286,0.561788961,12,104,37.7947,-122.41096,21,37.775606,-122.416976
217802,27.4154375,1.7,Pro,18,0,3,0.400571429,0.470698132,2,91,37.776215,-122.398149,18,37.757891,-122.390586
217805,31.01337505,4.1,Intro_Pro,18,0,3,0.740571429,0.378480071,2,58,37.75714,-122.41164,107,37.80241,-122.40953
217806,23.08368558,2.4,Intro_Pro,18,0,3,0.845714286,0.239422496,2,26,37.791638,-122.391761,12,37.777962,-122.423059
217811,20.55967408,2.3,Go,18,0,3,0.226857143,0.134130147,4,1,37.783622,-122.404401,13,37.798434,-122.409468
217812,26.26649193,5.2,Other,18,0,3,0.656,0.480811972,0,58,37.75714,-122.41164,89,37.77634,-122.47904
217817,18.54759303,3.3,Other,18,0,3,0.519541779,0.700075055,2,3,37.776114,-122.396138,80,37.770631,-122.450446
217819,32.38194967,2.8,Intro_Pro,18,0,3,0.419428571,0.095778748,4,72,37.784608,-122.39941,43,37.77747,-122.433245
217826,39.57238375,2.1,Intro_Pro,18,0,3,0.458857143,0.107486216,4,14,37.799715,-122.435161,96,37.793017,-122.416574
217831,24.51152362,1.5,Pro,18,0,3,0.120571429,0.398191075,2,47,37.767401,-122.402841,2,37.756834,-122.420208
217833,29.65349385,2.5,Pro,18,0,3,0.578285714,0.056952075,2,40,37.762109,-122.472704,20,37.783412,-122.465859
217838,54.17056753,2.5,Intro_Pro,18,0,3,0.927428571,0.342924862,4,87,37.795342,-122.398735,104,37.7947,-122.41096
217840,44.2532074,0.2,Intro_Pro,18,0,3,0.726285714,0.257995229,4,40,37.762109,-122.472704,40,37.762109,-122.472704
217846,23.04977188,4.6,Pro,18,0,3,0.721714286,0.056590332,2,1,37.783622,-122.404401,89,37.77634,-122.47904
217850,67.690904,5.1,Pro,19,0,3,0.751428571,0.200493593,6,53,37.761873,-122.469146,90,37.7841745,-122.48046
217851,125.7063795,5.5,Pro,19,0,3,0.669811321,0.200790464,10,91,37.776215,-122.398149,55,37.77744,-122.46494
217854,12.77126015,1.2,Intro_Pro,19,0,3,0.408571429,0.411213802,2,106,37.766846,-122.416578,43,37.77747,-122.433245
217856,34.97130748,4.7,Pro,19,0,3,0.869946092,0.295127265,4,131,37.762508,-122.398963,55,37.77744,-122.46494
217863,140.3662835,4.2,Pro,19,0,3,0.697714286,0.304184251,10,51,37.757731,-122.424756,2,37.756834,-122.420208
217869,27.82440902,3.7,Other,19,0,3,0.999428571,0.423306663,4,96,37.793017,-122.416574,96,37.793017,-122.416574
217870,20.69443268,4.2,Go,19,0,3,0.649142857,0.125719169,2,72,37.784608,-122.39941,15,37.7401135,-122.4158218
217871,24.87018488,2.8,Pro,19,0,3,0.544,0.648627603,2,107,37.80241,-122.40953,48,37.78485,-122.4489
217881,17.56975358,2.6,Go,19,0,3,0.328571429,0.255338835,2,58,37.75714,-122.41164,83,37.773816,-122.438746
217890,52.1988956,3.4,Pro,19,0,3,0.393142857,0.207791389,4,94,37.765613,-122.428873,125,37.763538,-122.428532
217892,28.75731457,5.8,Pro,19,0,3,1,0.065285307,2,18,37.757891,-122.390586,40,37.762109,-122.472704
217893,7.401360367,1.1,Pro,19,0,3,0.998857143,0.058240869,2,46,37.75643,-122.392803,36,37.753737,-122.40492
217894,178.2301003,8.7,Pro,19,0,3,0.527428571,0.182965741,10,43,37.77747,-122.433245,43,37.77747,-122.433245
217898,21.54489215,3.2,Intro_Pro,19,0,3,0.428571429,0.322041188,2,109,37.80031,-122.417741,80,37.770631,-122.450446
217900,14.20902748,2.5,Intro_Pro,19,0,3,0.865142857,0.077744619,2,96,37.793017,-122.416574,83,37.773816,-122.438746
217903,26.9046824,2.3,Intro_Pro,19,0,3,0.174857143,0.043988908,2,131,37.762508,-122.398963,51,37.757731,-122.424756
217911,33.3826104,3.6,Pro,20,0,0,0.533142857,0.14021604,4,48,37.78485,-122.4489,58,37.75714,-122.41164
217913,22.84922378,3.7,Other,20,0,0,0.949460916,0.440513447,5,10,37.764729,-122.42069,107,37.80241,-122.40953
217914,22.47187105,2.4,Other,20,0,0,0.340571429,0.584543063,0,131,37.762508,-122.398963,110,37.767593,-122.431845
217916,28.45242515,2.1,Intro_Pro,20,0,0,0.919811321,0.196791289,2,46,37.75643,-122.392803,46,37.75643,-122.392803
217917,6.7851326,1,Pro,20,0,0,0.306285714,0.149763299,2,66,37.784773,-122.436346,35,37.775745,-122.44145
217929,12.35335445,1.5,Pro,20,0,0,0.479784367,0.022021999,2,56,37.7715782,-122.442181,66,37.784773,-122.436346
217933,9.033993217,1.3,Pro,20,0,0,0.429919137,0.018286646,2,114,37.7922,-122.429485,43,37.77747,-122.433245
217934,108.9776747,10.1,Pro,20,0,0,0.828571429,0.06891256,8,35,37.775745,-122.44145,56,37.7715782,-122.442181
217935,17.33414458,2.3,Other,20,0,0,0.358285714,0.189244109,3,18,37.757891,-122.390586,10,37.764729,-122.42069
217936,11.85811412,1.5,Pro,20,0,0,0.958285714,0.163773953,2,96,37.793017,-122.416574,66,37.784773,-122.436346
217938,19.41614275,2.6,Intro_Pro,20,0,0,0.459428571,0.12032869,2,43,37.77747,-122.433245,96,37.793017,-122.416574
217940,13.39818357,1.4,Pro,20,0,0,0.345714286,0.079054405,2,94,37.765613,-122.428873,61,37.777954,-122.439369
217947,5.738840017,0.9,Go,20,0,0,0.966857143,0.154073788,2,96,37.793017,-122.416574,13,37.798434,-122.409468
217952,12.04243857,1.9,Go,21,0,0,0.362857143,0.293501221,2,2,37.756834,-122.420208,83,37.773816,-122.438746
217955,8.017374933,1.3,Pro,21,0,0,0.615428571,0.103428347,2,55,37.77744,-122.46494,89,37.77634,-122.47904
217961,13.50069292,3,Other,21,0,0,0.521142857,0.412917082,0,72,37.784608,-122.39941,35,37.775745,-122.44145
217962,5.713336517,0.7,Intro_Pro,21,0,0,0.297142857,0.0329447,2,35,37.775745,-122.44145,43,37.77747,-122.433245
217964,19.02663632,3.5,Intro_Pro,21,0,0,0.617142857,0.27825836,2,11,37.772561,-122.450967,96,37.793017,-122.416574
217967,29.21421397,5.5,Other,21,0,0,0.889487871,0.12600274,2,58,37.75714,-122.41164,70,37.7616618,-122.48114
217968,13.36298963,2.2,Go,21,0,0,1,0.128280774,2,43,37.77747,-122.433245,40,37.762109,-122.472704
217971,21.60131752,3.6,Pro,21,0,0,1,0.027552943,2,8,37.788628,-122.420008,15,37.7401135,-122.4158218
217973,14.35590865,2.1,Other,21,0,0,1,0.043468639,2,21,37.775606,-122.416976,35,37.775745,-122.44145
217978,11.10353843,1.9,Intro_Pro,22,0,0,0.803428571,0.273772615,2,96,37.793017,-122.416574,72,37.784608,-122.39941
217979,9.110465017,1.2,Pro,22,0,0,0.409142857,0.219910503,2,58,37.75714,-122.41164,21,37.775606,-122.416976
217980,20.84443438,4,Pro,22,0,0,0.839622642,0.239110794,2,58,37.75714,-122.41164,113,37.797072,-122.435563
217981,16.86494152,3.4,Go,22,0,0,0.498857143,0.215061216,2,110,37.767593,-122.431845,89,37.77634,-122.47904
217982,14.12160237,2.1,Pro,22,0,0,0.761142857,0.392015979,2,2,37.756834,-122.420208,43,37.77747,-122.433245
217986,11.43877353,2.1,Pro,22,0,0,0.999428571,0.032027067,2,20,37.783412,-122.465859,40,37.762109,-122.472704
217989,15.62096678,2.2,Intro_Pro,22,0,0,0.659703504,0.053777451,2,43,37.77747,-122.433245,55,37.77744,-122.46494
217990,23.03622418,3.5,Go,23,0,0,0.6893531,0.43683278,3,58,37.75714,-122.41164,35,37.775745,-122.44145
217998,16.96517645,1.4,Other,0,1,0,0.700571429,0.366789533,0,21,37.775606,-122.416976,43,37.77747,-122.433245
218002,16.28804967,4.3,Go,5,1,1,0.626857143,0.011636626,2,90,37.7841745,-122.48046,9,37.791758,-122.404929
218004,13.28760627,5.3,Go,5,1,1,0.94,0.073674016,2,114,37.7922,-122.429485,91,37.776215,-122.398149
218008,110.8834596,5.6,Intro_Pro,6,1,1,0.998285714,0.044330824,8,99,37.784891,-122.466314,9,37.791758,-122.404929
218009,16.0467374,3.8,Pro,6,1,1,0.361142857,0.396684989,2,58,37.75714,-122.41164,87,37.795342,-122.398735
218012,108.7077408,4.2,Pro,6,1,1,0.479428571,0.152459495,8,55,37.77744,-122.46494,58,37.75714,-122.41164
218016,19.58622572,2.8,Intro_Pro,6,1,1,0.307428571,0.060236146,2,43,37.77747,-122.433245,26,37.791638,-122.391761
218021,15.2024226,2.3,Pro,6,1,1,0.948,0.06509851,2,43,37.77747,-122.433245,111,37.802402,-122.43138
218022,20.34157658,4.6,Intro_Pro,6,1,1,0.583428571,0.143034852,2,90,37.7841745,-122.48046,106,37.766846,-122.416578
218025,141.9331406,3.7,Other,7,1,1,0.374285714,0.061681182,8,35,37.775745,-122.44145,72,37.784608,-122.39941
218026,14.81945277,2.7,Pro,7,1,1,0.758285714,0.064599301,2,104,37.7947,-122.41096,23,37.773084,-122.390665
218029,13.6131503,1.8,Pro,7,1,1,0.559973046,0.445618807,2,60,37.7468027,-122.4135453,47,37.767401,-122.402841
218032,20.34881042,4.9,Pro,7,1,1,0.78,0.018564153,2,40,37.762109,-122.472704,91,37.776215,-122.398149
218037,15.73211095,2.8,Pro,7,1,1,0.996,0.441115849,2,8,37.788628,-122.420008,80,37.770631,-122.450446
218038,18.52000195,3.4,Pro,7,1,1,1,0.125250624,2,11,37.772561,-122.450967,72,37.784608,-122.39941
218041,24.30568682,4.4,Pro,7,1,1,1,0.088655405,2,96,37.793017,-122.416574,89,37.77634,-122.47904
218042,18.47642832,3.8,Other,7,1,1,0.673714286,0.284980455,0,114,37.7922,-122.429485,18,37.757891,-122.390586
218044,30.0300218,3.7,Other,7,1,1,0.656571429,0.165944972,0,43,37.77747,-122.433245,18,37.757891,-122.390586
218045,46.40396168,1.5,Intro_Pro,7,1,1,1,0.19602919,4,29,37.790226,-122.406267,91,37.776215,-122.398149
218047,35.34291682,4,Pro,7,1,1,0.589622642,0.251212697,4,58,37.75714,-122.41164,87,37.795342,-122.398735
218049,18.56805732,4,Pro,7,1,1,0.455428571,0.087892693,2,15,37.7401135,-122.4158218,72,37.784608,-122.39941
218050,26.05974112,6.2,Other,7,1,1,0.438285714,0.034066391,0,89,37.77634,-122.47904,26,37.791638,-122.391761
218051,54.81101315,2.5,Pro,7,1,1,0.997142857,0.287481875,4,8,37.788628,-122.420008,63,37.7797245,-122.3958602
218054,34.93886385,4.3,Go,7,1,1,0.829514825,0.108195914,10,15,37.7401135,-122.4158218,72,37.784608,-122.39941
218056,15.1766045,3,Pro,7,1,1,0.838285714,0.135446854,2,51,37.757731,-122.424756,29,37.790226,-122.406267
218057,38.89174582,4.5,Pro,7,1,1,0.271428571,0.006658464,4,103,37.760441,-122.442432,77,37.769389,-122.406842
218058,71.71816617,2.8,Pro,7,1,1,0.659703504,0.142740126,6,35,37.775745,-122.44145,72,37.784608,-122.39941
218063,26.74226817,3.5,Pro,7,1,1,0.358285714,0.137564795,2,55,37.77744,-122.46494,29,37.790226,-122.406267
218066,17.08145783,3,Other,7,1,1,0.679919137,0.185954288,5,111,37.802402,-122.43138,91,37.776215,-122.398149
218068,8.878012383,2.4,Pro,7,1,1,0.359428571,0.07716107,2,48,37.78485,-122.4489,9,37.791758,-122.404929
218070,12.22989407,2,Pro,7,1,1,0.465142857,0.131282028,2,15,37.7401135,-122.4158218,58,37.75714,-122.41164
218071,20.1626504,2.5,Other,7,1,1,0.894285714,0.347389705,0,66,37.784773,-122.436346,87,37.795342,-122.398735
218072,27.10665472,4.9,Pro,7,1,1,1,0.31689045,2,40,37.762109,-122.472704,91,37.776215,-122.398149
218073,64.82153872,5.4,Pro,7,1,1,0.891428571,0.104075667,6,40,37.762109,-122.472704,30,37.793415,-122.405108
218076,45.39074615,5.1,Pro,7,1,1,0.551428571,0.018118399,4,89,37.77634,-122.47904,87,37.795342,-122.398735
218078,69.52105938,3.8,Pro,7,1,1,0.558857143,0.462976304,6,103,37.760441,-122.442432,29,37.790226,-122.406267
218081,20.81300282,2.6,Pro,7,1,1,0.472571429,0.192480696,2,43,37.77747,-122.433245,91,37.776215,-122.398149
218085,9.9038818,1,Pro,7,1,1,0.998857143,0.095532643,2,96,37.793017,-122.416574,87,37.795342,-122.398735
218087,24.190982,3.4,Go,7,1,1,0.765714286,0.187468315,4,83,37.773816,-122.438746,87,37.795342,-122.398735
218088,27.45351915,5.3,Go,7,1,1,0.553142857,0.162945824,4,70,37.7616618,-122.48114,1,37.783622,-122.404401
218089,118.8546725,3.4,Intro_Pro,7,1,1,0.659703504,0.145385198,8,34,37.76727,-122.446378,72,37.784608,-122.39941
218092,11.32103347,1.9,Go,7,1,1,0.844,0.401147589,4,43,37.77747,-122.433245,104,37.7947,-122.41096
218094,15.51873235,2.6,Pro,8,1,1,0.568571429,0.152160696,2,35,37.775745,-122.44145,1,37.783622,-122.404401
218098,43.21173192,3.1,Pro,8,1,1,0.503428571,0.049141118,4,43,37.77747,-122.433245,87,37.795342,-122.398735
218101,29.02836427,3.9,Pro,8,1,1,0.629380054,0.178647917,2,113,37.797072,-122.435563,47,37.767401,-122.402841
218103,52.61880372,7.4,Pro,8,1,1,0.630285714,0.051856646,4,91,37.776215,-122.398149,91,37.776215,-122.398149
218105,11.16072567,1.9,Other,8,1,1,1,0.26641479,2,10,37.764729,-122.42069,1,37.783622,-122.404401
218106,18.3007899,2.2,Intro_Pro,8,1,1,1,0.003827253,2,95,37.768121,-122.423728,113,37.797072,-122.435563
218107,14.99848728,1.8,Other,8,1,1,0.541714286,0.280030561,0,113,37.797072,-122.435563,29,37.790226,-122.406267
218112,34.44341903,2.5,Pro,8,1,1,0.759433962,0.128027893,4,107,37.80241,-122.40953,85,37.780241,-122.418011
218115,30.6599675,4.7,Other,8,1,1,0.578285714,0.064509194,0,90,37.7841745,-122.48046,87,37.795342,-122.398735
218116,16.14936442,2.9,Pro,8,1,1,0.729784367,0.082326584,2,56,37.7715782,-122.442181,1,37.783622,-122.404401
218118,25.11038605,2.9,Go,8,1,1,0.224571429,0.171733648,4,43,37.77747,-122.433245,9,37.791758,-122.404929
218120,37.17932325,5.8,Pro,8,1,1,0.889142857,0.571884342,4,40,37.762109,-122.472704,13,37.798434,-122.409468
218122,41.17987373,5.6,Intro_Pro,8,1,1,0.518857143,0.114389108,4,89,37.77634,-122.47904,23,37.773084,-122.390665
218124,28.162387,2.1,Pro,8,1,1,1,0.281272315,2,36,37.753737,-122.40492,23,37.773084,-122.390665
218125,18.56829865,3.5,Pro,8,1,1,0.447428571,0.38841962,2,90,37.7841745,-122.48046,96,37.793017,-122.416574
218128,63.54346377,5.3,Pro,8,1,1,1,0.006599153,6,99,37.784891,-122.466314,52,37.762962,-122.401703
218130,78.92111443,3.9,Pro,8,1,1,0.529649596,0.219079927,6,55,37.77744,-122.46494,52,37.762962,-122.401703
218139,116.5202003,5.3,Pro,8,1,1,1,0.557276364,8,24,37.784869,-122.432832,61,37.777954,-122.439369
218143,31.32924307,4.5,Intro_Pro,8,1,1,0.310285714,0.16128076,2,55,37.77744,-122.46494,1,37.783622,-122.404401
218146,64.41894718,2,Other,8,1,1,1,0.732771388,6,36,37.753737,-122.40492,62,37.742119,-122.422501
